             JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2458378.345138889, A.D. 2018-Sep-16 20:17:00.0000,  8.353451991425920E-01, -2.844450959457989E-01, -3.238669833603881E-02, -3.365262212688011E-03,  1.317510131281676E-02, -7.674415426527010E-04,  5.100013285423272E-03,  8.830399269383582E-01, -7.399318528173824E-03,
2458378.845138889, A.D. 2018-Sep-17 08:17:00.0000,  8.336175348537045E-01, -2.778423186666900E-01, -3.276866490268193E-02, -3.545714504709768E-03,  1.323589835844210E-02, -7.603960678888151E-04,  5.078478438754871E-03,  8.793112838222618E-01, -7.515365072525523E-03,
2458379.345138889, A.D. 2018-Sep-17 20:17:00.0000,  8.317991611878836E-01, -2.712093084556232E-01, -3.314706537514647E-02, -3.728107509821308E-03,  1.329603011689206E-02, -7.531764269532331E-04,  5.056607507103457E-03,  8.755244493952343E-01, -7.632086401524750E-03,
2458379.845138889, A.D. 2018-Sep-18 08:17:00.0000,  8.298890960400249E-01, -2.645464025581021E-01, -3.352181157248162E-02, -3.912488350084111E-03,  1.335547778618531E-02, -7.457782333273292E-04,  5.034398519498111E-03,  8.716790823942399E-01, -7.749497862139571E-03,
2458380.345138889, A.D. 2018-Sep-18 20:17:00.0000,  8.278863335292723E-01, -2.578539479707757E-01, -3.389281308096946E-02, -4.098905181882374E-03,  1.341422150278543E-02, -7.381968864155657E-04,  5.011849461271691E-03,  8.677748339904762E-01, -7.867614638553948E-03,
2458380.845138889, A.D. 2018-Sep-19 08:17:00.0000,  8.257898431321096E-01, -2.511323019152080E-01, -3.425997714689141E-02, -4.287408313639171E-03,  1.347224006639707E-02, -7.304276506636064E-04,  4.988958272555775E-03,  8.638113475287823E-01, -7.986452694455861E-03,
2458381.345138889, A.D. 2018-Sep-19 20:17:00.0000,  8.235985690113681E-01, -2.443818324865403E-01, -3.462320859588329E-02, -4.478048800111923E-03,  1.352951114986311E-02, -7.224655833248183E-04,  4.965722848275754E-03,  8.597882585267880E-01, -8.106027461380986E-03,
2458381.845138889, A.D. 2018-Sep-20 08:17:00.0000,  8.213114289208653E-01, -2.376029192347086E-01, -3.498240972962428E-02, -4.670883230258945E-03,  1.358601146518203E-02, -7.143055073576701E-04,  4.942141035794428E-03,  8.557051942669160E-01, -8.226358428442229E-03,
2458382.345138889, A.D. 2018-Sep-20 20:17:00.0000,  8.189273126071890E-01, -2.307959536607944E-01, -3.533748019899786E-02, -4.865961082605600E-03,  1.364171611812873E-02, -7.059420048961023E-04,  4.918210629743251E-03,  8.515617729014395E-01, -8.347456788535051E-03,
2458382.845138889, A.D. 2018-Sep-21 08:17:00.0000,  8.164450839572216E-01, -2.239613401113816E-01, -3.568831690434665E-02, -5.063342276679240E-03,  1.369659886744057E-02, -6.973694979587390E-04,  4.893929388438913E-03,  8.473576062949253E-01, -8.469342283058651E-03,
2458383.345138889, A.D. 2018-Sep-21 20:17:00.0000,  8.138635766070601E-01, -2.170994963428413E-01, -3.603481388170220E-02, -5.263085875688790E-03,  1.375063222611114E-02, -6.885821011103149E-04,  4.869295013644823E-03,  8.430922965200431E-01, -8.592032364080033E-03,
2458383.845138889, A.D. 2018-Sep-22 08:17:00.0000,  8.111815942029938E-01, -2.102108543691365E-01, -3.637686218622550E-02, -5.465252839566030E-03,  1.380378664202150E-02, -6.795737751206073E-04,  4.844305156704570E-03,  8.387654369195410E-01, -8.715544550756843E-03,
2458384.345138889, A.D. 2018-Sep-22 20:17:00.0000,  8.083979093464584E-01, -2.032958613389837E-01, -3.671434977565852E-02, -5.669906376738677E-03,  1.385603115903698E-02, -6.703381576583640E-04,  4.818957417582662E-03,  8.343766119401559E-01, -8.839896894548496E-03,
