             JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2455198.875000000, A.D. 2010-Jan-02 09:00:00.0000, -1.996125702789014E-01,  9.628166772329810E-01, -2.073985141339220E-05, -1.711939705371491E-02, -3.553443171483382E-03,  8.248869665305912E-07,  5.679015025067204E-03,  9.832909704667531E-01, -4.136635865653564E-06,
2455198.916666667, A.D. 2010-Jan-02 10:00:00.0000, -2.003258254170302E-01,  9.626683583392279E-01, -2.070551006027550E-05, -1.711684815221462E-02, -3.565863492836297E-03,  8.234849604732062E-07,  5.679014062678926E-03,  9.832908038343878E-01, -3.861764104790267E-06,
2455198.958333333, A.D. 2010-Jan-02 11:00:00.0000, -2.010389741728616E-01,  9.625195219615539E-01, -2.067122875028018E-05, -1.711429070256209E-02, -3.578282399925659E-03,  8.220049370176154E-07,  5.679013166403764E-03,  9.832906486491543E-01, -3.587174837225851E-06,
2455199.000000000, A.D. 2010-Jan-02 12:00:00.0000, -2.017520161901124E-01,  9.623701681588570E-01, -2.063701072824006E-05, -1.711172469944867E-02, -3.590699894166350E-03,  8.204471980065838E-07,  5.679012336172812E-03,  9.832905048991210E-01, -3.312875765905276E-06,
2455199.041666667, A.D. 2010-Jan-02 13:00:00.0000, -2.024649511122757E-01,  9.622202969899784E-01, -2.060285922549202E-05, -1.710915013745106E-02, -3.603115976860303E-03,  8.188120595248631E-07,  5.679011571915313E-03,  9.832903725720376E-01, -3.038874523195332E-06,
2455199.083333333, A.D. 2010-Jan-02 14:00:00.0000, -2.031777785826164E-01,  9.620699085137069E-01, -2.056877746037412E-05, -1.710656701103385E-02, -3.615530649194446E-03,  8.170998517517143E-07,  5.679010873558688E-03,  9.832902516553359E-01, -2.765178668909579E-06,
2455199.125000000, A.D. 2010-Jan-02 15:00:00.0000, -2.038904982441666E-01,  9.619190027887854E-01, -2.053476863683101E-05, -1.710397531455202E-02, -3.627943912238691E-03,  8.153109188044532E-07,  5.679010241028542E-03,  9.832901421361361E-01, -2.491795688348730E-06,
2455199.166666667, A.D. 2010-Jan-02 16:00:00.0000, -2.046031097397206E-01,  9.617675798739139E-01, -2.050083594441400E-05, -1.710137504225353E-02, -3.640355766944017E-03,  8.134456185868684E-07,  5.679009674248689E-03,  9.832900440012470E-01, -2.218732990433245E-06,
2455199.208333333, A.D. 2010-Jan-02 17:00:00.0000, -2.053156127118311E-01,  9.616156398277554E-01, -2.046698255738454E-05, -1.709876618828192E-02, -3.652766214140603E-03,  8.115043226178911E-07,  5.679009173141174E-03,  9.832899572371699E-01, -1.945997905848291E-06,
2455199.250000000, A.D. 2010-Jan-02 18:00:00.0000, -2.060280068028048E-01,  9.614631827089410E-01, -2.043321163441541E-05, -1.709614874667897E-02, -3.665175254536046E-03,  8.094874158687289E-07,  5.679008737626280E-03,  9.832898818301037E-01, -1.673597685258844E-06,
2455199.291666667, A.D. 2010-Jan-02 19:00:00.0000, -2.067402916546977E-01,  9.613102085760749E-01, -2.039952631739542E-05, -1.709352271138738E-02, -3.677582888713638E-03,  8.073952965823003E-07,  5.679008367622561E-03,  9.832898177659458E-01, -1.401539497580833E-06,
2455199.333333333, A.D. 2010-Jan-02 20:00:00.0000, -2.074524669093115E-01,  9.611567174877392E-01, -2.036592973192748E-05, -1.709088807625345E-02, -3.689989117130726E-03,  8.052283760995974E-07,  5.679008063046853E-03,  9.832897650302965E-01, -1.129830428291121E-06,
2455199.375000000, A.D. 2010-Jan-02 21:00:00.0000, -2.081645322081898E-01,  9.610027095025003E-01, -2.033242498573481E-05, -1.708824483502989E-02, -3.702393940117132E-03,  8.029870786704002E-07,  5.679007823814300E-03,  9.832897236084638E-01, -8.584774777926309E-07,
2455199.416666667, A.D. 2010-Jan-02 22:00:00.0000, -2.088764871926137E-01,  9.608481846789133E-01, -2.029901516900963E-05, -1.708559298137851E-02, -3.714797357873661E-03,  8.006718412657884E-07,  5.679007649838365E-03,  9.832896934854647E-01, -5.874875598615418E-07,
2455199.458333333, A.D. 2010-Jan-02 23:00:00.0000, -2.095883315035984E-01,  9.606931430755270E-01, -2.026570335306840E-05, -1.708293250887305E-02, -3.727199370470669E-03,  7.982831133857787E-07,  5.679007541030866E-03,  9.832896746460301E-01, -3.168675001002332E-07,
2455199.500000000, A.D. 2010-Jan-03 00:00:00.0000, -2.103000647818898E-01,  9.605375847508911E-01, -2.023249259050126E-05, -1.708026341100197E-02, -3.739599977846713E-03,  7.958213568582421E-07,  5.679007497301986E-03,  9.832896670746093E-01, -4.662403450008116E-08,
2455199.541666667, A.D. 2010-Jan-03 01:00:00.0000, -2.110116866679603E-01,  9.603815097635593E-01, -2.019938591427558E-05, -1.707758568117133E-02, -3.751999179807270E-03,  7.932870456398734E-07,  5.679007518560293E-03,  9.832896707553712E-01,  2.232361919824898E-07,
2455199.583333333, A.D. 2010-Jan-03 02:00:00.0000, -2.117231968020064E-01,  9.602249181720978E-01, -2.016638633763628E-05, -1.707489931270755E-02, -3.764396976023530E-03,  7.906806656063880E-07,  5.679007604712776E-03,  9.832896856722111E-01,  4.927066267701002E-07,
2455199.625000000, A.D. 2010-Jan-03 03:00:00.0000, -2.124345948239445E-01,  9.600678100350880E-01, -2.013349685291061E-05, -1.707220429886036E-02, -3.776793366031268E-03,  7.880027143481047E-07,  5.679007755664854E-03,  9.832897118087532E-01,  7.617808109564377E-07,
2455199.666666667, A.D. 2010-Jan-03 04:00:00.0000, -2.131458803734086E-01,  9.599101854111340E-01, -2.010072043175712E-05, -1.706950063280564E-02, -3.789188349229789E-03,  7.852537009498840E-07,  5.679007971320400E-03,  9.832897491483534E-01,  1.030452380541360E-06,
2455199.708333333, A.D. 2010-Jan-03 05:00:00.0000, -2.138570530897464E-01,  9.597520443588681E-01, -2.006806002421942E-05, -1.706678830764828E-02, -3.801581924880935E-03,  7.824341457790159E-07,  5.679008251581772E-03,  9.832897976741061E-01,  1.298715067609951E-06,
2455199.750000000, A.D. 2010-Jan-03 06:00:00.0000, -2.145681126120172E-01,  9.595933869369554E-01, -2.003551855867633E-05, -1.706406731642511E-02, -3.813974092108191E-03,  7.795445802643883E-07,  5.679008596349831E-03,  9.832898573688446E-01,  1.566562701448051E-06,
2455199.791666667, A.D. 2010-Jan-03 07:00:00.0000, -2.152790585789889E-01,  9.594342132041012E-01, -2.000309894069642E-05, -1.706133765210781E-02, -3.826364849895835E-03,  7.765855466707822E-07,  5.679009005523958E-03,  9.832899282151487E-01,  1.833989209614960E-06,
2455199.833333333, A.D. 2010-Jan-03 08:00:00.0000, -2.159898906291348E-01,  9.592745232190557E-01, -1.997080405363568E-05, -1.705859930760577E-02, -3.838754197088182E-03,  7.735575978757316E-07,  5.679009479002095E-03,  9.832900101953469E-01,  2.100988618925713E-06,
2455199.875000000, A.D. 2010-Jan-03 09:00:00.0000, -2.167006084006319E-01,  9.591143170406200E-01, -1.993863675689430E-05, -1.705585227576903E-02, -3.851142132388898E-03,  7.704612971404835E-07,  5.679010016680750E-03,  9.832901032915201E-01,  2.367555056412596E-06,
2455199.916666667, A.D. 2010-Jan-03 10:00:00.0000, -2.174112115313581E-01,  9.589535947276527E-01, -1.990659988681324E-05, -1.705309654939116E-02, -3.863528654360377E-03,  7.672972178799333E-07,  5.679010618455035E-03,  9.832902074855078E-01,  2.633682750206349E-06,
2455199.958333333, A.D. 2010-Jan-03 11:00:00.0000, -2.181216996588895E-01,  9.587923563390748E-01, -1.987469625537924E-05, -1.705033212121221E-02, -3.875913761423198E-03,  7.640659434256345E-07,  5.679011284218684E-03,  9.832903227589102E-01,  2.899366030364875E-06,
2455200.000000000, A.D. 2010-Jan-03 12:00:00.0000, -2.188320724204992E-01,  9.586306019338761E-01, -1.984292864992605E-05, -1.704755898392156E-02, -3.888297451855659E-03,  7.607680667972722E-07,  5.679012013864078E-03,  9.832904490930936E-01,  3.164599329639278E-06,
2455200.041666667, A.D. 2010-Jan-03 13:00:00.0000, -2.195423294531543E-01,  9.584683315711214E-01, -1.981129983313442E-05, -1.704477713016082E-02, -3.900679723793365E-03,  7.574041904590040E-07,  5.679012807282271E-03,  9.832905864691954E-01,  3.429377184189153E-06,
2455200.083333333, A.D. 2010-Jan-03 14:00:00.0000, -2.202524703935144E-01,  9.583055453099559E-01, -1.977981254228502E-05, -1.704198655252675E-02, -3.913060575228902E-03,  7.539749260865740E-07,  5.679013664363014E-03,  9.832907348681260E-01,  3.693694234239197E-06,
2455200.125000000, A.D. 2010-Jan-03 15:00:00.0000, -2.209624948779299E-01,  9.581422432096115E-01, -1.974846948886002E-05, -1.703918724357411E-02, -3.925440004011575E-03,  7.504808943233971E-07,  5.679014584994783E-03,  9.832908942705754E-01,  3.957545224675794E-06,
