 *******************************************************************************
Target body name: Venus (299)                     {source: DE431mx}
Center body name: Sun (10)                        {source: DE431mx}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2018-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2019-Jan-02 00:00:00.0000 TDB
Step-size       : 60 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}   
Output units    : KM-S                                                         
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
*******************************************************************************
            JDTDB,            Calendar Date (TDB),        delta-T,                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
******************************************************************************************************************************************************************************************************************
$$SOE
2458452.625000000, A.D. 2018-Nov-30 03:00:00.0000,      69.183053,  3.104985179451288E+06,  1.076212818666866E+08,  1.297509864765488E+06, -3.512558188125818E+01,  8.273778207463285E-01,  2.038370301957138E+00,
2458452.666666667, A.D. 2018-Nov-30 04:00:00.0000,      69.183054,  2.978530975414623E+06,  1.076241862857516E+08,  1.304847102281481E+06, -3.512674563164561E+01,  7.861880301388445E-01,  2.037872293113690E+00,
2458452.708333333, A.D. 2018-Nov-30 05:00:00.0000,      69.183055,  2.852072668959100E+06,  1.076269424184043E+08,  1.312182541896760E+06, -3.512786100231761E+01,  7.449964901387313E-01,  2.037371468322646E+00,
2458452.750000000, A.D. 2018-Nov-30 06:00:00.0000,      69.183056,  2.725610434257343E+06,  1.076295502584504E+08,  1.319516173475005E+06, -3.512892799015052E+01,  7.038032582961141E-01,  2.036867828193624E+00,
2458452.791666667, A.D. 2018-Nov-30 07:00:00.0000,      69.183057,  2.599144445493092E+06,  1.076320097999029E+08,  1.326847986882091E+06, -3.512994659209017E+01,  6.626083921672365E-01,  2.036361373340339E+00,
2458452.833333333, A.D. 2018-Nov-30 08:00:00.0000,      69.183058,  2.472674876860951E+06,  1.076343210369820E+08,  1.334177971986130E+06, -3.513091680515188E+01,  6.214119493143757E-01,  2.035852104380595E+00,
2458452.875000000, A.D. 2018-Nov-30 09:00:00.0000,      69.183059,  2.346201902566153E+06,  1.076364839641150E+08,  1.341506118657447E+06, -3.513183862642051E+01,  5.802139873057588E-01,  2.035340021936292E+00,
2458452.916666667, A.D. 2018-Nov-30 10:00:00.0000,      69.183060,  2.219725696824295E+06,  1.076384985759366E+08,  1.348832416768640E+06, -3.513271205305038E+01,  5.390145637154686E-01,  2.034825126633420E+00,
2458452.958333333, A.D. 2018-Nov-30 11:00:00.0000,      69.183061,  2.093246433861090E+06,  1.076403648672889E+08,  1.356156856194533E+06, -3.513353708226544E+01,  4.978137361233607E-01,  2.034307419102061E+00,
2458453.000000000, A.D. 2018-Nov-30 12:00:00.0000,      69.183062,  1.966764287912129E+06,  1.076420828332210E+08,  1.363479426812261E+06, -3.513431371135913E+01,  4.566115621149788E-01,  2.033786899976386E+00,
2458453.041666667, A.D. 2018-Nov-30 13:00:00.0000,      69.183063,  1.840279433222616E+06,  1.076436524689896E+08,  1.370800118501216E+06, -3.513504193769448E+01,  4.154080992814599E-01,  2.033263569894659E+00,
2458453.083333333, A.D. 2018-Nov-30 14:00:00.0000,      69.183064,  1.713792044047124E+06,  1.076450737700584E+08,  1.378118921143129E+06, -3.513572175870411E+01,  3.742034052194537E-01,  2.032737429499234E+00,
2458453.125000000, A.D. 2018-Nov-30 15:00:00.0000,      69.183065,  1.587302294649338E+06,  1.076463467320988E+08,  1.385435824622013E+06, -3.513635317189019E+01,  3.329975375310313E-01,  2.032208479436551E+00,
2458453.166666667, A.D. 2018-Nov-30 16:00:00.0000,      69.183066,  1.460810359301819E+06,  1.076474713509894E+08,  1.392750818824247E+06, -3.513693617482456E+01,  2.917905538235986E-01,  2.031676720357144E+00,
2458453.208333333, A.D. 2018-Nov-30 17:00:00.0000,      69.183067,  1.334316412285737E+06,  1.076484476228162E+08,  1.400063893638551E+06, -3.513747076514858E+01,  2.505825117098101E-01,  2.031142152915632E+00,
2458453.250000000, A.D. 2018-Nov-30 18:00:00.0000,      69.183068,  1.207820627890632E+06,  1.076492755438728E+08,  1.407375038955986E+06, -3.513795694057335E+01,  2.093734688074810E-01,  2.030604777770723E+00,
2458453.291666667, A.D. 2018-Nov-30 19:00:00.0000,      69.183069,  1.081323180414155E+06,  1.076499551106599E+08,  1.414684244670048E+06, -3.513839469887953E+01,  1.681634827394977E-01,  2.030064595585213E+00,
2458453.333333333, A.D. 2018-Nov-30 20:00:00.0000,      69.183070,  9.548242441618223E+05,  1.076504863198858E+08,  1.421991500676565E+06, -3.513878403791744E+01,  1.269526111337306E-01,  2.029521607025984E+00,
2458453.375000000, A.D. 2018-Nov-30 21:00:00.0000,      69.183071,  8.283239934467699E+05,  1.076508691684665E+08,  1.429296796873800E+06, -3.513912495560712E+01,  8.574091162295061E-02,  2.028975812764006E+00,
2458453.416666667, A.D. 2018-Nov-30 22:00:00.0000,      69.183072,  7.018226025894864E+05,  1.076511036535252E+08,  1.436600123162434E+06, -3.513941744993821E+01,  4.452844184473559E-02,  2.028427213474335E+00,
2458453.458333333, A.D. 2018-Nov-30 23:00:00.0000,      69.183073,  5.753202459175757E+05,  1.076511897723927E+08,  1.443901469445586E+06, -3.513966151897009E+01,  3.315259441387330E-03,  2.027875809836110E+00,
2458453.500000000, A.D. 2018-Dec-01 00:00:00.0000,      69.183074,  4.488170977655086E+05,  1.076511275226072E+08,  1.451200825628854E+06, -3.513985716083181E+01, -3.789857794015905E-02,  2.027321602532556E+00,
2458453.541666667, A.D. 2018-Dec-01 01:00:00.0000,      69.183075,  3.223133324743572E+05,  1.076509169019147E+08,  1.458498181620255E+06, -3.514000437372214E+01, -7.911301264842097E-02,  2.026764592250986E+00,
2458453.583333333, A.D. 2018-Dec-01 02:00:00.0000,      69.183076,  1.958091243915539E+05,  1.076505579082685E+08,  1.465793527330317E+06, -3.514010315590957E+01, -1.203279870274591E-01,  2.026204779682792E+00,
2458453.625000000, A.D. 2018-Dec-01 03:00:00.0000,      69.183077,  6.930464787064619E+04,  1.076500505398297E+08,  1.473086852672063E+06, -3.514015350573232E+01, -1.615434434169601E-01,  2.025642165523451E+00,
2458453.666666667, A.D. 2018-Dec-01 04:00:00.0000,      69.183078, -5.719992272896663E+04,  1.076493947949667E+08,  1.480378147561014E+06, -3.514015542159838E+01, -2.027593241523277E-01,  2.025076750472523E+00,
2458453.708333333, A.D. 2018-Dec-01 05:00:00.0000,      69.183079, -1.837044130422845E+05,  1.076485906722558E+08,  1.487667401915230E+06, -3.514010890198544E+01, -2.439755715647727E-01,  2.024508535233649E+00,
2458453.750000000, A.D. 2018-Dec-01 06:00:00.0000,      69.183080, -3.102086486989417E+05,  1.076476381704806E+08,  1.494954605655320E+06, -3.514001394544098E+01, -2.851921279813947E-01,  2.023937520514555E+00,
2458453.791666667, A.D. 2018-Dec-01 07:00:00.0000,      69.183081, -4.367124553234784E+05,  1.076465372886327E+08,  1.502239748704419E+06, -3.513987055058228E+01, -3.264089357252762E-01,  2.023363707027042E+00,
2458453.833333333, A.D. 2018-Dec-01 08:00:00.0000,      69.183082, -5.632156585355795E+05,  1.076452880259110E+08,  1.509522820988245E+06, -3.513967871609637E+01, -3.676259371155676E-01,  2.022787095486998E+00,
2458453.875000000, A.D. 2018-Dec-01 09:00:00.0000,      69.183083, -6.897180839503249E+05,  1.076438903817223E+08,  1.516803812435120E+06, -3.513943844074009E+01, -4.088430744675736E-01,  2.022207686614386E+00,
2458453.916666667, A.D. 2018-Dec-01 10:00:00.0000,      69.183084, -8.162195571784523E+05,  1.076423443556810E+08,  1.524082712975942E+06, -3.513914972334009E+01, -4.500602900928431E-01,  2.021625481133249E+00,
2458453.958333333, A.D. 2018-Dec-01 11:00:00.0000,      69.183085, -9.427199038265948E+05,  1.076406499476089E+08,  1.531359512544230E+06, -3.513881256279283E+01, -4.912775262992598E-01,  2.021040479771711E+00,
2458454.000000000, A.D. 2018-Dec-01 12:00:00.0000,      69.183086, -1.069218949497540E+06,  1.076388071575361E+08,  1.538634201076128E+06, -3.513842695806459E+01, -5.324947253911242E-01,  2.020452683261971E+00,
2458454.041666667, A.D. 2018-Dec-01 13:00:00.0000,      69.183087, -1.195716519790482E+06,  1.076368159856999E+08,  1.545906768510416E+06, -3.513799290819151E+01, -5.737118296692458E-01,  2.019862092340307E+00,
2458454.083333333, A.D. 2018-Dec-01 14:00:00.0000,      69.183088, -1.322212440301271E+06,  1.076346764325455E+08,  1.553177204788566E+06, -3.513751041227955E+01, -6.149287814310316E-01,  2.019268707747073E+00,
2458454.125000000, A.D. 2018-Dec-01 15:00:00.0000,      69.183089, -1.448706536622657E+06,  1.076323884987259E+08,  1.560445499854684E+06, -3.513697946950453E+01, -6.561455229705704E-01,  2.018672530226699E+00,
2458454.166666667, A.D. 2018-Dec-01 16:00:00.0000,      69.183090, -1.575198634344559E+06,  1.076299521851017E+08,  1.567711643655576E+06, -3.513640007911216E+01, -6.973619965787250E-01,  2.018073560527692E+00,
2458454.208333333, A.D. 2018-Dec-01 17:00:00.0000,      69.183091, -1.701688559054299E+06,  1.076273674927413E+08,  1.574975626140773E+06, -3.513577224041799E+01, -7.385781445432185E-01,  2.017471799402631E+00,
2458454.250000000, A.D. 2018-Dec-01 18:00:00.0000,      69.183092, -1.828176136336866E+06,  1.076246344229210E+08,  1.582237437262483E+06, -3.513509595280748E+01, -7.797939091487220E-01,  2.016867247608169E+00,
2458454.291666667, A.D. 2018-Dec-01 19:00:00.0000,      69.183093, -1.954661191775158E+06,  1.076217529771247E+08,  1.589497066975661E+06, -3.513437121573596E+01, -8.210092326769433E-01,  2.016259905905036E+00,
2458454.333333333, A.D. 2018-Dec-01 20:00:00.0000,      69.183094, -2.081143550950240E+06,  1.076187231570443E+08,  1.596754505238019E+06, -3.513359802872868E+01, -8.622240574067158E-01,  2.015649775058032E+00,
2458454.375000000, A.D. 2018-Dec-01 21:00:00.0000,      69.183095, -2.207623039441593E+06,  1.076155449645792E+08,  1.604009742010027E+06, -3.513277639138082E+01, -9.034383256140843E-01,  2.015036855836028E+00,
2458454.416666667, A.D. 2018-Dec-01 22:00:00.0000,      69.183096, -2.334099482827369E+06,  1.076122184018369E+08,  1.611262767254926E+06, -3.513190630335743E+01, -9.446519795723971E-01,  2.014421149011969E+00,
2458454.458333333, A.D. 2018-Dec-01 23:00:00.0000,      69.183097, -2.460572706684635E+06,  1.076087434711327E+08,  1.618513570938714E+06, -3.513098776439352E+01, -9.858649615523923E-01,  2.013802655362869E+00,
2458454.500000000, A.D. 2018-Dec-02 00:00:00.0000,      69.183098, -2.587042536589636E+06,  1.076051201749894E+08,  1.625762143030271E+06, -3.513002077429405E+01, -1.027077213822284E+00,  2.013181375669813E+00,
2458454.541666667, A.D. 2018-Dec-02 01:00:00.0000,      69.183099, -2.713508798118036E+06,  1.076013485161381E+08,  1.633008473501243E+06, -3.512900533293390E+01, -1.068288678647855E+00,  2.012557310717953E+00,
2458454.583333333, A.D. 2018-Dec-02 02:00:00.0000,      69.183100, -2.839971316845178E+06,  1.075974284975174E+08,  1.640252552326083E+06, -3.512794144025791E+01, -1.109499298292539E+00,  2.011930461296513E+00,
2458454.625000000, A.D. 2018-Dec-02 03:00:00.0000,      69.183101, -2.966429918346329E+06,  1.075933601222739E+08,  1.647494369482160E+06, -3.512682909628089E+01, -1.150709015017518E+00,  2.011300828198781E+00,
2458454.666666667, A.D. 2018-Dec-02 04:00:00.0000,      69.183102, -3.092884428196938E+06,  1.075891433937620E+08,  1.654733914949663E+06, -3.512566830108764E+01, -1.191917771081801E+00,  2.010668412222114E+00,
2458454.708333333, A.D. 2018-Dec-02 05:00:00.0000,      69.183103, -3.219334671972884E+06,  1.075847783155442E+08,  1.661971178711675E+06, -3.512445905483288E+01, -1.233125508742317E+00,  2.010033214167935E+00,
